Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00321939";"SAREB";"Tarragona";"Torredembarra";"DE CLARA";"3";"43830";"91645";"2001##00321939";"Piso";"85100";"0";
"00322657";"SAREB";"Albacete";"Albacete";"RAMON MENENDEZ PIDAL";"7";"2005";"55620";"2001##00322657";"Piso";"89200";"0";
"00316828";"SAREB";"Barcelona";"Castelldefels";"JOSEP TARRADELLAS";"7";"8860";"95184";"2001##00316828";"Local";"157200";"0";
"00316772";"SAREB";"Barcelona";"Castelldefels";"305";"12";"8860";"95183";"2001##00316772";"Local";"373900";"0";
"00316263";"SAREB";"Valencia";"Navarres";"PLAYMONTE I";"23";"46823";"56414";"2001##00316263";"Casa";"150300";"0";
"00317108";"SAREB";"Tarragona";"El";"SANT XAVIER";"47";"43700";"116695";"2001##00317108";"Trastero";"7100";"0";
"00317346";"SAREB";"Barcelona";"Vilanova";"CHURRUCA";"44";"8788";"56608";"2001##00317346";"Piso";"95900";"0";
"00316519";"SAREB";"Murcia";"Fortuna";"SERRETILLA";"0";"30620";"111991";"2001##00316519";"Casa";"97500";"0";
"00321422";"SAREB";"Tarragona";"Calafell";"MAR 48-";"54";"43820";"50260";"2001##00321422";"Piso";"79600";"0";
"00319966";"SAREB";"Madrid";"Madrid";"DUQUESA DE PARCENT";"116";"28047";"114497";"2001##00319966";"Piso";"108400";"0";
"00320005";"SAREB";"Barcelona";"Malgrat";"FELIX CARDONA";"3";"8380";"53341";"2001##00320005";"Piso";"89300";"0";
"00316798";"SAREB";"Lleida";"Lleida";"MANUEL CARRASCO I FORMIGUERA";"39";"25001";"118446";"2001##00316798";"Local";"145700";"0";
"00322581";"SAREB";"Murcia";"Cartagena";"VILLAZON, EDIF.RESIDENCIAL CARLOTA";"6";"30594";"74930";"2001##00322581";"Piso";"67000";"0";
"00322624";"SAREB";"Barcelona";"Rubi";"SAFIR";"26";"8191";"87821";"2001##00322624";"Piso";"94400";"0";
"00321632";"SAREB";"Tarragona";"Reus";"PERE EL CERIMONIOS";"77";"43205";"52849";"2001##00321632";"Piso";"73900";"0";
"00322032";"SAREB";"Madrid";"Madrid";"RIOCABADO";"15";"28047";"114498";"2001##00322032";"Piso";"109700";"0";
"00333839";"SAREB";"Barcelona";"Sabadell";"Archidona";"0024";"8208";"111998";"2001##00333839";"Piso";"130200";"0";
"00300658";"SAREB";"Burgos";"Burgos";"CONDESA DE MENCIA";"161-163";"9006";"48030";"2001##00300658";"Local";"181100";"0";
"00306850";"SAREB";"Madrid";"Alcala";"ALONSO BARBA";"9";"28806";"90918";"2001##00306850";"Nave";"706800";"0";
"00318916";"SAREB";"Madrid";"Madrid";"FRAGATA";"24";"28019";"52270";"2001##00318916";"Piso";"100300";"0";
"00328822";"SAREB";"Baleares";"Ariany";"MARIA";"5";"7529";"61587";"2001##00328822";"Piso";"170100";"0";
"00334596";"SAREB";"Almería";"Almeria";"ANGELES";"81";"4008";"61574";"2001##00334596";"Local";"86600";"0";
"00300449";"SAREB";"Córdoba";"Cordoba";"LIBIA";"11";"14010";"47910";"2001##00300449";"Local";"192300";"0";
"00300879";"SAREB";"Zaragoza";"Zaragoza";"MIGUEL SERVET";"156";"50013";"88686";"2001##00300879";"Local";"155700";"0";
"00320459";"SAREB";"Barcelona";"Cornella";"ACACIA";"1";"8940";"56300";"2001##00320459";"Piso";"94800";"0";
"00320575";"SAREB";"Toledo";"Illescas";"ROMA";"5";"45200";"53083";"2001##00320575";"Piso";"77900";"0";
"00333123";"SAREB";"Murcia";"Murcia";"Mayor esq Cl Casino";"80";"30158";"61536";"2001##00333123";"Piso";"103000";"0";
"00300145";"SAREB";"Zaragoza";"La";"Moncayo";"1";"50196";"59840";"2001##00300145";"Chalet";"135400";"0";
"00300138";"SAREB";"Zaragoza";"Plasencia";"Bolea (antes General Franco)+";"23";"50296";"59835";"2001##00300138";"Casa";"38300";"0";
"00329431";"SAREB";"Barcelona";"Sant";"BARCELONA";"232";"8620";"88680";"2001##00329431";"Local";"279600";"0";
"00300143";"SAREB";"Zaragoza";"Zaragoza";"Diego Espés";"6";"50013";"59836";"2001##00300143";"Piso";"92600";"0";
"00319245";"SAREB";"Navarra";"Elorz";"ERREGE KALEA";"43";"31110";"54970";"2001##00319245";"Piso";"107300";"0";
"00319825";"SAREB";"Barcelona";"Santa";"CIRCUMVAL·LACIO";"67";"8923";"54209";"2001##00319825";"Piso";"109400";"0";
"00317021";"SAREB";"Barcelona";"Les";"DE RIBES";"252";"8520";"92598";"2001##00317021";"Garaje";"22400";"0";
"00301546";"SAREB";"Tarragona";"Torredembarra";"Nacional 340, Km 152";"?";"43830";"100912";"2001##00301546";"Garaje";"16100";"0";
"00319223";"SAREB";"Valencia";"Valencia";"SAN JUAN DE LA PEÑA";"12";"46019";"52281";"2001##00319223";"Piso";"0";"350";
"00319216";"SAREB";"Girona";"Girona";"RIU GÜELL";"198";"17006";"53753";"2001##00319216";"Piso";"83600";"0";
"00339444";"SAREB";"Burgos";"Villagonzalo";"PZ DEL ROLLO";"8";"9195";"103684";"2001##00339444";"Chalet";"227300";"0";
"00336737";"SAREB";"Baleares";"Llucmajor";"CL SANT CRISTOFOL";"Nº";"7620";"116689";"2001##00336737";"Apartamento";"104800";"0";
"00335742";"SAREB";"Girona";"Castello";"Requesens";"0145";"17487";"87135";"2001##00335742";"Piso";"259900";"0";
"00330555";"SAREB";"Baleares";"Inca";"JOCS";"0160";"7300";"100702";"2001##00330555";"Casa";"507600";"0";
"00316443";"SAREB";"Barcelona";"Vallirana";"VALL DEL SOL";"48";"8759";"88170";"2001##00316443";"Casa";"104300";"0";
"00330595";"SAREB";"Baleares";"Santandria";"ES PERDIU";"S/N";"7769";"61560";"2001##00330595";"Duplex";"115500";"0";
"00300032";"SAREB";"Tarragona";"Torredembarra";"San Jaume. Urb. Hort de Xanans";"5";"43830";"48188";"2001##00300032";"Duplex";"215800";"0";
"00300049";"SAREB";"Zaragoza";"Maria";"Albarracín";"9";"50430";"47949";"2001##00300049";"Piso";"124000";"0";
"00328906";"SAREB";"Tarragona";"Calafell";"NERVION";"20";"43882";"61632";"2001##00328906";"Local";"82200";"0";
"00332478";"SAREB";"Girona";"Salt";"Doctor Ferran";"3";"17190";"61635";"2001##00332478";"Piso";"102700";"0";
"00320839";"SAREB";"Barcelona";"Sant";"ESPORT";"23";"8740";"50621";"2001##00320839";"Piso";"117800";"0";
"00317326";"SAREB";"Valencia";"Valencia";"BALEARS";"133";"46023";"53736";"2001##00317326";"Piso";"80200";"0";
"00300044";"SAREB";"Zaragoza";"Muel";"García Jiménez";"89";"50450";"47988";"2001##00300044";"Piso";"130500";"0";
"00332599";"SAREB";"Alicante";"San";"PARQUE RHIN";"178";"3177";"61637";"2001##00332599";"Piso";"62000";"0";
"00300001";"SAREB";"Zaragoza";"Gallur";"Real";"?";"50650";"47860";"2001##00300001";"Chalet";"120000";"0";
"00332512";"SAREB";"Murcia";"Murcia";"TRANSFORMADOR";"64";"30579";"61651";"2001##00332512";"Piso";"108300";"0";
"00322390";"SAREB";"Barcelona";"Terrassa";"HERMANO JOAQUIN";"85";"8223";"74912";"2001##00322390";"Piso";"98200";"0";
"00317672";"SAREB";"Valencia";"Valencia";"JURADO BLANQUER";"5";"46017";"52807";"2001##00317672";"Piso";"86600";"0";
"00300005";"SAREB";"Zaragoza";"Cuarte";"Orfeón";"12";"50410";"59653";"2001##00300005";"Piso";"182500";"0";
"00316444";"SAREB";"Barcelona";"Corbera";"VALLIRANA";"16";"8757";"53157";"2001##00316444";"Casa";"161800";"0";
"00300092";"SAREB";"Huesca";"Sandinies";"Única";"36";"22664";"59715";"2001##00300092";"Piso";"177900";"0";
"00300076";"SAREB";"Zaragoza";"Alagon";"San Antonio";"10";"50630";"48087";"2001##00300076";"Casa";"157200";"0";
"00318590";"SAREB";"Barcelona";"L'Hospitalet";"COLLBLANC";"187";"8906";"52896";"2001##00318590";"Piso";"100600";"0";
"00318537";"SAREB";"Alicante";"Altea";"GARGANES";"9";"3590";"51228";"2001##00318537";"Piso";"100000";"0";
"00327470";"SAREB";"Baleares";"Son";"CALA TUENT";"5";"7009";"61615";"2001##00327470";"Local";"127700";"0";
"00300875";"SAREB";"Zaragoza";"Zaragoza";"SAN JOAQUIN";"12-14";"50013";"91449";"2001##00300875";"Local";"1013400";"0";
"00320092";"SAREB";"Barcelona";"Terrassa";"MARESME";"7";"8223";"50670";"2001##00320092";"Piso";"93400";"0";
"00301012";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"48114";"2001##00301012";"Garaje";"17600";"0";
"00301010";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"76265";"2001##00301010";"Garaje";"18500";"0";
"00301011";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"83812";"2001##00301011";"Garaje";"17600";"0";
"00331758";"SAREB";"Barcelona";"Mataro";"Vista Alegre";"61";"8304";"61695";"2001##00331758";"Piso";"84300";"0";
"00301013";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"75145";"2001##00301013";"Garaje";"17600";"0";
"00319030";"SAREB";"Tarragona";"Cunit";"CONCA DE BARBERA";"46";"43881";"53566";"2001##00319030";"Piso";"107800";"0";
"00334547";"SAREB";"Alicante";"Orihuela";"LOMAS DE CAMPOAMOR";"01";"3189";"61694";"2001##00334547";"Piso";"85600";"0";
"00301002";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"60152";"2001##00301002";"Piso";"79100";"0";
"00333463";"SAREB";"Madrid";"Madrid";"CERRO DE LA ALCAZABA";"25";"28053";"61682";"2001##00333463";"Piso";"134000";"0";
"00301008";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"60430";"2001##00301008";"Oficina";"55100";"0";
"00301003";"SAREB";"Zaragoza";"Zaragoza";"ALONSO V";"21-23";"50002";"60257";"2001##00301003";"Piso";"77400";"0";
"00319330";"SAREB";"Barcelona";"Calella";"ROSER";"28";"8370";"56494";"2001##00319330";"Piso";"95900";"0";
"00319729";"SAREB";"Barcelona";"Vic";"SANT ISIDRE";"3";"8500";"51982";"2001##00319729";"Piso";"88000";"0";
"00316399";"SAREB";"Barcelona";"Bigues";"SERRAT DELS ROCS";"34";"8415";"53299";"2001##00316399";"Casa";"149400";"0";
"00316530";"SAREB";"Tarragona";"La";"PRESIDENT COMPANYS";"14";"43765";"52798";"2001##00316530";"Casa";"319900";"0";
